Time (sec), Commanded Roll (deg), Reported Roll (deg), Commanded Altitude MSL (m), Reported Altitude MSL (m), Latitude (deg), Longitude (deg)
1686.458,0.0,0.0,0.0,0.0,0.0,0.0
1686.49,0.0,0.0,0.0,0.0,0.0,0.0
1686.52,0.0,0.0,0.0,0.0,0.0,0.0
1686.549,0.0,0.0,0.0,0.0,0.0,0.0
1686.575,0.0,0.0,0.0,0.0,0.0,0.0
1686.607,0.0,0.0,0.0,0.0,0.0,0.0
1686.635,0.0,0.0,0.0,0.0,0.0,0.0
1686.661,0.0,0.0,0.0,0.0,0.0,0.0
1686.688,0.0,0.0,0.0,0.0,0.0,0.0
1686.713,0.0,0.0,0.0,0.0,0.0,0.0
1686.74,0.0,0.0,0.0,0.0,0.0,0.0
1686.767,0.0,0.0,0.0,0.0,0.0,0.0
1686.799,0.0,0.0,0.0,0.0,0.0,0.0
1686.829,0.0,0.0,0.0,0.0,0.0,0.0
1686.858,0.0,0.0,0.0,0.0,0.0,0.0
1686.885,0.0,0.0,0.0,0.0,0.0,0.0
1686.911,0.0,0.0,0.0,0.0,0.0,0.0
1686.94,0.0,0.0,0.0,0.0,0.0,0.0
1686.968,0.0,0.0,0.0,0.0,0.0,0.0
1686.999,0.0,0.0,0.0,0.0,0.0,0.0
1687.03,0.0,0.0,0.0,0.0,0.0,0.0
1687.057,0.0,0.0,0.0,0.0,0.0,0.0
1687.085,0.0,0.0,0.0,0.0,0.0,0.0
1687.114,0.0,0.0,0.0,0.0,0.0,0.0
1687.149,0.0,0.0,0.0,0.0,0.0,0.0
1687.179,0.0,0.0,0.0,0.0,0.0,0.0
1687.207,0.0,0.0,0.0,0.0,0.0,0.0
1687.24,0.0,0.0,0.0,0.0,0.0,0.0
1687.268,0.0,0.0,0.0,0.0,0.0,0.0
1687.299,0.0,0.0,0.0,0.0,0.0,0.0
1687.33,0.0,0.0,0.0,0.0,0.0,0.0
1687.357,0.0,0.0,0.0,0.0,0.0,0.0
1687.388,0.0,0.0,0.0,0.0,0.0,0.0
1687.414,0.0,0.0,0.0,0.0,0.0,0.0
1687.439,0.0,0.0,0.0,0.0,0.0,0.0
1687.468,0.0,0.0,0.0,0.0,0.0,0.0
1687.499,0.0,0.0,0.0,0.0,0.0,0.0
1687.529,0.0,0.0,0.0,0.0,0.0,0.0
1687.557,0.0,0.0,0.0,0.0,0.0,0.0
1687.583,0.0,0.0,0.0,0.0,0.0,0.0
1687.614,0.0,0.0,0.0,0.0,0.0,0.0
1687.64,0.0,0.0,0.0,0.0,0.0,0.0
1687.668,0.0,0.0,0.0,0.0,0.0,0.0
1687.699,0.0,0.0,0.0,0.0,0.0,0.0
1687.727,0.0,0.0,0.0,0.0,0.0,0.0
1687.759,0.0,0.0,0.0,0.0,0.0,0.0
1687.788,0.0,0.0,0.0,0.0,0.0,0.0
1687.813,0.0,0.0,0.0,0.0,0.0,0.0
1687.84,0.0,0.0,0.0,0.0,0.0,0.0
1687.868,0.0,0.0,0.0,0.0,0.0,0.0
1687.895,0.0,0.0,0.0,0.0,0.0,0.0
1687.929,0.0,0.0,0.0,0.0,0.0,0.0
1687.955,0.0,0.0,0.0,0.0,0.0,0.0
1687.988,0.0,0.0,0.0,0.0,0.0,0.0
1688.015,0.0,0.0,0.0,0.0,0.0,0.0
1688.049,0.0,0.0,0.0,0.0,0.0,0.0
1688.084,0.0,0.0,0.0,0.0,0.0,0.0
1688.118,0.0,0.0,0.0,0.0,0.0,0.0
1688.149,0.0,0.0,0.0,0.0,0.0,0.0
1688.179,0.0,0.0,0.0,0.0,0.0,0.0
1688.213,0.0,0.0,0.0,0.0,0.0,0.0
1688.24,0.0,0.0,0.0,0.0,0.0,0.0
1688.268,0.0,0.0,0.0,0.0,0.0,0.0
1688.3,0.0,0.0,0.0,0.0,0.0,0.0
1688.329,0.0,0.0,0.0,0.0,0.0,0.0
1688.357,0.0,0.0,0.0,0.0,0.0,0.0
1688.388,0.0,0.0,0.0,0.0,0.0,0.0
1688.414,0.0,0.0,0.0,0.0,0.0,0.0
1688.447,0.0,0.0,0.0,0.0,0.0,0.0
1688.48,0.0,0.0,0.0,0.0,0.0,0.0
1688.508,0.0,0.0,0.0,0.0,0.0,0.0
1688.538,0.0,0.0,0.0,0.0,0.0,0.0
1688.567,0.0,0.0,0.0,0.0,0.0,0.0
1688.599,0.0,0.0,0.0,0.0,0.0,0.0
1688.635,0.0,0.0,0.0,0.0,0.0,0.0
1688.668,0.0,0.0,0.0,0.0,0.0,0.0
1688.695,0.0,0.0,0.0,0.0,0.0,0.0
1688.729,0.0,0.0,0.0,0.0,0.0,0.0
1688.759,0.0,0.0,0.0,0.0,0.0,0.0
1688.785,0.0,0.0,0.0,0.0,0.0,0.0
1688.815,0.0,0.0,0.0,0.0,0.0,0.0
1688.85,0.0,0.0,0.0,0.0,0.0,0.0
1688.879,0.0,0.0,0.0,0.0,0.0,0.0
1688.914,0.0,0.0,0.0,0.0,0.0,0.0
1688.94,0.0,0.0,0.0,0.0,0.0,0.0
1688.968,0.0,0.0,0.0,0.0,0.0,0.0
1688.994,0.0,0.0,0.0,0.0,0.0,0.0
1689.019,0.0,0.0,0.0,0.0,0.0,0.0
1689.05,0.0,0.0,0.0,0.0,0.0,0.0
1689.085,0.0,0.0,0.0,0.0,0.0,0.0
1689.11,0.0,0.0,0.0,0.0,0.0,0.0
1689.135,0.0,0.0,0.0,0.0,0.0,0.0
1689.17,0.0,0.0,0.0,0.0,0.0,0.0
1689.204,0.0,0.0,0.0,0.0,0.0,0.0
1689.23,0.0,0.0,0.0,0.0,0.0,0.0
1689.259,0.0,0.0,0.0,0.0,0.0,0.0
1689.288,0.0,0.0,0.0,0.0,0.0,0.0
1689.318,0.0,0.0,0.0,0.0,0.0,0.0
1689.349,0.0,0.0,0.0,0.0,0.0,0.0
1689.385,0.0,0.0,0.0,0.0,0.0,0.0
1689.414,0.0,0.0,0.0,0.0,0.0,0.0
1689.449,0.0,0.0,0.0,0.0,0.0,0.0
1689.479,0.0,0.0,0.0,0.0,0.0,0.0
1689.505,0.0,0.0,0.0,0.0,0.0,0.0
1689.53,0.0,0.0,0.0,0.0,0.0,0.0
1689.558,0.0,0.0,0.0,0.0,0.0,0.0
1689.588,0.0,0.0,0.0,0.0,0.0,0.0
1689.614,0.0,0.0,0.0,0.0,0.0,0.0
1689.649,0.0,0.0,0.0,0.0,0.0,0.0
1689.679,0.0,0.0,0.0,0.0,0.0,0.0
1689.707,0.0,0.0,0.0,0.0,0.0,0.0
1689.735,0.0,0.0,0.0,0.0,0.0,0.0
1689.767,0.0,0.0,0.0,0.0,0.0,0.0
1689.799,0.0,0.0,0.0,0.0,0.0,0.0
1689.827,0.0,0.0,0.0,0.0,0.0,0.0
1689.857,0.0,0.0,0.0,0.0,0.0,0.0
1689.885,0.0,0.0,0.0,0.0,0.0,0.0
1689.918,0.0,0.0,0.0,0.0,0.0,0.0
1689.95,0.0,0.0,0.0,0.0,0.0,0.0
1689.979,0.0,0.0,0.0,0.0,0.0,0.0
1690.011,0.0,0.0,0.0,0.0,0.0,0.0
1690.039,0.0,0.0,0.0,0.0,0.0,0.0
1690.068,0.0,0.0,0.0,0.0,0.0,0.0
1690.099,0.0,0.0,0.0,0.0,0.0,0.0
1690.129,0.0,0.0,0.0,0.0,0.0,0.0
1690.157,0.0,0.0,0.0,0.0,0.0,0.0
1690.183,0.0,0.0,0.0,0.0,0.0,0.0
1690.214,0.0,0.0,0.0,0.0,0.0,0.0
1690.24,0.0,0.0,0.0,0.0,0.0,0.0
1690.268,0.0,0.0,0.0,0.0,0.0,0.0
1690.3,0.0,0.0,0.0,0.0,0.0,0.0
1690.327,0.0,0.0,0.0,0.0,0.0,0.0
1690.357,0.0,0.0,0.0,0.0,0.0,0.0
1690.385,0.0,0.0,0.0,0.0,0.0,0.0
1690.418,0.0,0.0,0.0,0.0,0.0,0.0
1690.447,0.0,0.0,0.0,0.0,0.0,0.0
1690.479,0.0,0.0,0.0,0.0,0.0,0.0
1690.509,0.0,0.0,0.0,0.0,0.0,0.0
1690.543,0.0,0.0,0.0,0.0,0.0,0.0
1690.574,0.0,0.0,0.0,0.0,0.0,0.0
1690.6,0.0,0.0,0.0,0.0,0.0,0.0
1690.63,0.0,0.0,0.0,0.0,0.0,0.0
1690.665,0.0,0.0,0.0,0.0,0.0,0.0
1690.69,0.0,0.0,0.0,0.0,0.0,0.0
1690.718,0.0,0.0,0.0,0.0,0.0,0.0
1690.749,0.0,0.0,0.0,0.0,0.0,0.0
1690.784,0.0,0.0,0.0,0.0,0.0,0.0
1690.814,0.0,0.0,0.0,0.0,0.0,0.0
1690.839,0.0,0.0,0.0,0.0,0.0,0.0
1690.868,0.0,0.0,0.0,0.0,0.0,0.0
1690.899,0.0,0.0,0.0,0.0,0.0,0.0
1690.924,0.0,0.0,0.0,0.0,0.0,0.0
1690.949,0.0,0.0,0.0,0.0,0.0,0.0
1690.978,0.0,0.0,0.0,0.0,0.0,0.0
1691.003,0.0,0.0,0.0,0.0,0.0,0.0
1691.03,0.0,0.0,0.0,0.0,0.0,0.0
1691.057,0.0,0.0,0.0,0.0,0.0,0.0
1691.088,0.0,0.0,0.0,0.0,0.0,0.0
1691.117,0.0,0.0,0.0,0.0,0.0,0.0
1691.149,0.0,0.0,0.0,0.0,0.0,0.0
1691.18,0.0,0.0,0.0,0.0,0.0,0.0
1691.206,0.0,0.0,0.0,0.0,0.0,0.0
1691.238,0.0,0.0,0.0,0.0,0.0,0.0
1691.268,0.0,0.0,0.0,0.0,0.0,0.0
1691.3,0.0,0.0,0.0,0.0,0.0,0.0
1691.329,0.0,0.0,0.0,0.0,0.0,0.0
1691.359,0.0,0.0,0.0,0.0,0.0,0.0
1691.39,0.0,0.0,0.0,0.0,0.0,0.0
1691.418,0.0,0.0,0.0,0.0,0.0,0.0
1691.45,0.0,0.0,0.0,0.0,0.0,0.0
1691.479,0.0,0.0,0.0,0.0,0.0,0.0
1691.514,0.0,0.0,0.0,0.0,0.0,0.0
1691.549,0.0,0.0,0.0,0.0,0.0,0.0
1691.579,0.0,0.0,0.0,0.0,0.0,0.0
1691.607,0.0,0.0,0.0,0.0,0.0,0.0
1691.638,0.0,0.0,0.0,0.0,0.0,0.0
1691.668,0.0,0.0,0.0,0.0,0.0,0.0
1691.699,0.0,0.0,0.0,0.0,0.0,0.0
1691.73,0.0,0.0,0.0,0.0,0.0,0.0
1691.757,0.0,0.0,0.0,0.0,0.0,0.0
1691.782,0.0,0.0,0.0,0.0,0.0,0.0
1691.807,0.0,0.0,0.0,0.0,0.0,0.0
1691.835,0.0,0.0,0.0,0.0,0.0,0.0
1691.861,0.0,0.0,0.0,0.0,0.0,0.0
1691.886,0.0,0.0,0.0,0.0,0.0,0.0
1691.918,0.0,0.0,0.0,0.0,0.0,0.0
1691.952,0.0,0.0,0.0,0.0,0.0,0.0
1691.979,0.0,0.0,0.0,0.0,0.0,0.0
1692.012,0.0,0.0,0.0,0.0,0.0,0.0
1692.038,0.0,0.0,0.0,0.0,0.0,0.0
1692.068,0.0,0.0,0.0,0.0,0.0,0.0
1692.102,0.0,0.0,0.0,0.0,0.0,0.0
1692.134,0.0,0.0,0.0,0.0,0.0,0.0
1692.159,0.0,0.0,0.0,0.0,0.0,0.0
1692.187,0.0,0.0,0.0,0.0,0.0,0.0
1692.214,0.0,0.0,0.0,0.0,0.0,0.0
1692.24,0.0,0.0,0.0,0.0,0.0,0.0
1692.268,0.0,0.0,0.0,0.0,0.0,0.0
1692.3,0.0,0.0,0.0,0.0,0.0,0.0
1692.335,0.0,0.0,0.0,0.0,0.0,0.0
1692.368,0.0,0.0,0.0,0.0,0.0,0.0
1692.399,0.0,0.0,0.0,0.0,0.0,0.0
1692.43,0.0,0.0,0.0,0.0,0.0,0.0
1692.46,0.0,0.0,0.0,0.0,0.0,0.0
1692.488,0.0,0.0,0.0,0.0,0.0,0.0
1692.519,0.0,0.0,0.0,0.0,0.0,0.0
1692.55,0.0,0.0,0.0,0.0,0.0,0.0
1692.585,0.0,0.0,0.0,0.0,0.0,0.0
1692.612,0.0,0.0,0.0,0.0,0.0,0.0
1692.645,0.0,0.0,0.0,0.0,0.0,0.0
1692.67,0.0,0.0,0.0,0.0,0.0,0.0
1692.7,0.0,0.0,0.0,0.0,0.0,0.0
1692.735,0.0,0.0,0.0,0.0,0.0,0.0
1692.768,0.0,0.0,0.0,0.0,0.0,0.0
1692.8,0.0,0.0,0.0,0.0,0.0,0.0
1692.832,0.0,0.0,0.0,0.0,0.0,0.0
1692.857,0.0,0.0,0.0,0.0,0.0,0.0
1692.885,0.0,0.0,0.0,0.0,0.0,0.0
1692.918,0.0,0.0,0.0,0.0,0.0,0.0
1692.95,0.0,0.0,0.0,0.0,0.0,0.0
1692.98,0.0,0.0,0.0,0.0,0.0,0.0
1693.005,0.0,0.0,0.0,0.0,0.0,0.0
1693.038,0.0,0.0,0.0,0.0,0.0,0.0
1693.068,0.0,0.0,0.0,0.0,0.0,0.0
1693.1,0.0,0.0,0.0,0.0,0.0,0.0
1693.13,0.0,0.0,0.0,0.0,0.0,0.0
1693.157,0.0,0.0,0.0,0.0,0.0,0.0
1693.188,0.0,0.0,0.0,0.0,0.0,0.0
1693.216,0.0,0.0,0.0,0.0,0.0,0.0
1693.25,0.0,0.0,0.0,0.0,0.0,0.0
1693.275,0.0,0.0,0.0,0.0,0.0,0.0
1693.31,0.0,0.0,0.0,0.0,0.0,0.0
1693.335,0.0,0.0,0.0,0.0,0.0,0.0
1693.368,0.0,0.0,0.0,0.0,0.0,0.0
1693.4,0.0,0.0,0.0,0.0,0.0,0.0
1693.428,0.0,0.0,0.0,0.0,0.0,0.0
1693.455,0.0,0.0,0.0,0.0,0.0,0.0
1693.488,0.0,0.0,0.0,0.0,0.0,0.0
1693.518,0.0,0.0,0.0,0.0,0.0,0.0
1693.548,0.0,0.0,0.0,0.0,0.0,0.0
1693.573,0.0,0.0,0.0,0.0,0.0,0.0
1693.599,0.0,0.0,0.0,0.0,0.0,0.0
1693.629,0.0,0.0,0.0,0.0,0.0,0.0
1693.657,0.0,0.0,0.0,0.0,0.0,0.0
1693.688,0.0,0.0,0.0,0.0,0.0,0.0
1693.714,0.0,0.0,0.0,0.0,0.0,0.0
1693.74,0.0,0.0,0.0,0.0,0.0,0.0
1693.767,0.0,0.0,0.0,0.0,0.0,0.0
1693.8,0.0,0.0,0.0,0.0,0.0,0.0
1693.83,0.0,0.0,0.0,0.0,0.0,0.0
1693.857,0.0,0.0,0.0,0.0,0.0,0.0
1693.885,0.0,0.0,0.0,0.0,0.0,0.0
1693.91,0.0,0.0,0.0,0.0,0.0,0.0
1693.936,0.0,0.0,0.0,0.0,0.0,0.0
1693.961,0.0,0.0,0.0,0.0,0.0,0.0
1693.989,0.0,0.0,0.0,0.0,0.0,0.0
1694.018,0.0,0.0,0.0,0.0,0.0,0.0
1694.049,0.0,0.0,0.0,0.0,0.0,0.0
1694.074,0.0,0.0,0.0,0.0,0.0,0.0
1694.109,0.0,0.0,0.0,0.0,0.0,0.0
1694.138,0.0,0.0,0.0,0.0,0.0,0.0
1694.168,0.0,0.0,0.0,0.0,0.0,0.0
1694.199,0.0,0.0,0.0,0.0,0.0,0.0
1694.234,0.0,0.0,0.0,0.0,0.0,0.0
1694.269,0.0,0.0,0.0,0.0,0.0,0.0
1694.299,0.0,0.0,0.0,0.0,0.0,0.0
1694.33,0.0,0.0,0.0,0.0,0.0,0.0
1694.358,0.0,0.0,0.0,0.0,0.0,0.0
1694.385,0.0,0.0,0.0,0.0,0.0,0.0
1694.415,0.0,0.0,0.0,0.0,0.0,0.0
1694.44,0.0,0.0,0.0,0.0,0.0,0.0
1694.472,0.0,0.0,0.0,0.0,0.0,0.0
1694.502,0.0,0.0,0.0,0.0,0.0,0.0
1694.533,0.0,0.0,0.0,0.0,0.0,0.0
1694.559,0.0,0.0,0.0,0.0,0.0,0.0
1694.588,0.0,0.0,0.0,0.0,0.0,0.0
1694.614,0.0,0.0,0.0,0.0,0.0,0.0
1694.64,0.0,0.0,0.0,0.0,0.0,0.0
1694.668,0.0,0.0,0.0,0.0,0.0,0.0
1694.7,0.0,0.0,0.0,0.0,0.0,0.0
1694.727,0.0,0.0,0.0,0.0,0.0,0.0
1694.752,0.0,0.0,0.0,0.0,0.0,0.0
1694.779,0.0,0.0,0.0,0.0,0.0,0.0
1694.808,0.0,0.0,0.0,0.0,0.0,0.0
1694.838,0.0,0.0,0.0,0.0,0.0,0.0
1694.863,0.0,0.0,0.0,0.0,0.0,0.0
1694.89,0.0,0.0,0.0,0.0,0.0,0.0
1694.917,0.0,0.0,0.0,0.0,0.0,0.0
1694.942,0.0,0.0,0.0,0.0,0.0,0.0
1694.969,0.0,0.0,0.0,0.0,0.0,0.0
1695.0,0.0,0.0,0.0,0.0,0.0,0.0
1695.03,0.0,0.0,0.0,0.0,0.0,0.0
1695.057,0.0,0.0,0.0,0.0,0.0,0.0
1695.085,0.0,0.0,0.0,0.0,0.0,0.0
1695.114,0.0,0.0,0.0,0.0,0.0,0.0
1695.14,0.0,0.0,0.0,0.0,0.0,0.0
1695.167,0.0,0.0,0.0,0.0,0.0,0.0
1695.197,0.0,0.0,0.0,0.0,0.0,0.0
1695.23,0.0,0.0,0.0,0.0,0.0,0.0
1695.263,0.0,0.0,0.0,0.0,0.0,0.0
1695.29,0.0,0.0,0.0,0.0,0.0,0.0
1695.318,0.0,0.0,0.0,0.0,0.0,0.0
1695.352,0.0,0.0,0.0,0.0,0.0,0.0
1695.38,0.0,0.0,0.0,0.0,0.0,0.0
1695.407,0.0,0.0,0.0,0.0,0.0,0.0
1695.439,0.0,0.0,0.0,0.0,0.0,0.0
1695.468,0.0,0.0,0.0,0.0,0.0,0.0
1695.5,0.0,0.0,0.0,0.0,0.0,0.0
1695.527,0.0,0.0,0.0,0.0,0.0,0.0
1695.559,0.0,0.0,0.0,0.0,0.0,0.0
1695.585,0.0,0.0,0.0,0.0,0.0,0.0
1695.614,0.0,0.0,0.0,0.0,0.0,0.0
1695.649,0.0,0.0,0.0,0.0,0.0,0.0
1695.683,0.0,0.0,0.0,0.0,0.0,0.0
1695.71,0.0,0.0,0.0,0.0,0.0,0.0
1695.74,0.0,0.0,0.0,0.0,0.0,0.0
1695.767,0.0,0.0,0.0,0.0,0.0,0.0
1695.799,0.0,0.0,0.0,0.0,0.0,0.0
1695.83,0.0,0.0,0.0,0.0,0.0,0.0
1695.865,0.0,0.0,0.0,0.0,0.0,0.0
1695.896,0.0,0.0,0.0,0.0,0.0,0.0
1695.922,0.0,0.0,0.0,0.0,0.0,0.0
1695.955,0.0,0.0,0.0,0.0,0.0,0.0
1695.991,0.0,0.0,0.0,0.0,0.0,0.0
1696.026,0.0,0.0,0.0,0.0,0.0,0.0
1696.052,0.0,0.0,0.0,0.0,0.0,0.0
1696.078,0.0,0.0,0.0,0.0,0.0,0.0
1696.103,0.0,0.0,0.0,0.0,0.0,0.0
1696.13,0.0,0.0,0.0,0.0,0.0,0.0
1696.16,0.0,0.0,0.0,0.0,0.0,0.0
1696.19,0.0,0.0,0.0,0.0,0.0,0.0
1696.218,0.0,0.0,0.0,0.0,0.0,0.0
1696.25,0.0,0.0,0.0,0.0,0.0,0.0
1696.283,0.0,0.0,0.0,0.0,0.0,0.0
1696.308,0.0,0.0,0.0,0.0,0.0,0.0
1696.343,0.0,0.0,0.0,0.0,0.0,0.0
1696.369,0.0,0.0,0.0,0.0,0.0,0.0
1696.398,0.0,0.0,0.0,0.0,0.0,0.0
1696.423,0.0,0.0,0.0,0.0,0.0,0.0
1696.45,0.0,0.0,0.0,0.0,0.0,0.0
1696.48,0.0,0.0,0.0,0.0,0.0,0.0
1696.514,0.0,0.0,0.0,0.0,0.0,0.0
1696.54,0.0,0.0,0.0,0.0,0.0,0.0
1696.568,0.0,0.0,0.0,0.0,0.0,0.0
1696.6,0.0,0.0,0.0,0.0,0.0,0.0
1696.631,0.0,0.0,0.0,0.0,0.0,0.0
1696.657,0.0,0.0,0.0,0.0,0.0,0.0
1696.685,0.0,0.0,0.0,0.0,0.0,0.0
1696.718,0.0,0.0,0.0,0.0,0.0,0.0
1696.75,0.0,0.0,0.0,0.0,0.0,0.0
1696.775,0.0,0.0,0.0,0.0,0.0,0.0
1696.809,0.0,0.0,0.0,0.0,0.0,0.0
1696.838,0.0,0.0,0.0,0.0,0.0,0.0
1696.868,0.0,0.0,0.0,0.0,0.0,0.0
1696.895,0.0,0.0,0.0,0.0,0.0,0.0
1696.93,0.0,0.0,0.0,0.0,0.0,0.0
1696.957,0.0,0.0,0.0,0.0,0.0,0.0
1696.982,0.0,0.0,0.0,0.0,0.0,0.0
1697.01,0.0,0.0,0.0,0.0,0.0,0.0
1697.035,0.0,0.0,0.0,0.0,0.0,0.0
1697.06,0.0,0.0,0.0,0.0,0.0,0.0
1697.088,0.0,0.0,0.0,0.0,0.0,0.0
1697.118,0.0,0.0,0.0,0.0,0.0,0.0
1697.153,0.0,0.0,0.0,0.0,0.0,0.0
1697.181,0.0,0.0,0.0,0.0,0.0,0.0
1697.214,0.0,0.0,0.0,0.0,0.0,0.0
1697.24,0.0,0.0,0.0,0.0,0.0,0.0
1697.275,0.0,0.0,0.0,0.0,0.0,0.0
1697.309,0.0,0.0,0.0,0.0,0.0,0.0
1697.338,0.0,0.0,0.0,0.0,0.0,0.0
1697.368,0.0,0.0,0.0,0.0,0.0,0.0
1697.4,0.0,0.0,0.0,0.0,0.0,0.0
1697.43,0.0,0.0,0.0,0.0,0.0,0.0
1697.46,0.0,0.0,0.0,0.0,0.0,0.0
1697.495,0.0,0.0,0.0,0.0,0.0,0.0
1697.529,0.0,0.0,0.0,0.0,0.0,0.0
1697.563,0.0,0.0,0.0,0.0,0.0,0.0
1697.59,0.0,0.0,0.0,0.0,0.0,0.0
1697.618,0.0,0.0,0.0,0.0,0.0,0.0
1697.651,0.0,0.0,0.0,0.0,0.0,0.0
1697.68,0.0,0.0,0.0,0.0,0.0,0.0
1697.707,0.0,0.0,0.0,0.0,0.0,0.0
1697.734,0.0,0.0,0.0,0.0,0.0,0.0
1697.759,0.0,0.0,0.0,0.0,0.0,0.0
1697.785,0.0,0.0,0.0,0.0,0.0,0.0
1697.811,0.0,0.0,0.0,0.0,0.0,0.0
1697.837,0.0,0.0,0.0,0.0,0.0,0.0
1697.868,0.0,0.0,0.0,0.0,0.0,0.0
1697.899,0.0,0.0,0.0,0.0,0.0,0.0
1697.93,0.0,0.0,0.0,0.0,0.0,0.0
1697.962,0.0,0.0,0.0,0.0,0.0,0.0
1697.988,0.0,0.0,0.0,0.0,0.0,0.0
1698.014,0.0,0.0,0.0,0.0,0.0,0.0
1698.04,0.0,0.0,0.0,0.0,0.0,0.0
1698.068,0.0,0.0,0.0,0.0,0.0,0.0
1698.095,0.0,0.0,0.0,0.0,0.0,0.0
1698.123,0.0,0.0,0.0,0.0,0.0,0.0
1698.152,0.0,0.0,0.0,0.0,0.0,0.0
1698.18,0.0,0.0,0.0,0.0,0.0,0.0
1698.215,0.0,0.0,0.0,0.0,0.0,0.0
1698.25,0.0,0.0,0.0,0.0,0.0,0.0
1698.285,0.0,0.0,0.0,0.0,0.0,0.0
1698.319,0.0,0.0,0.0,0.0,0.0,0.0
1698.344,0.0,0.0,0.0,0.0,0.0,0.0
1698.369,0.0,0.0,0.0,0.0,0.0,0.0
1698.4,0.0,0.0,0.0,0.0,0.0,0.0
1698.429,0.0,0.0,0.0,0.0,0.0,0.0
1698.457,0.0,0.0,0.0,0.0,0.0,0.0
1698.485,0.0,0.0,0.0,0.0,0.0,0.0
1698.518,0.0,0.0,0.0,0.0,0.0,0.0
1698.553,0.0,0.0,0.0,0.0,0.0,0.0
1698.583,0.0,0.0,0.0,0.0,0.0,0.0
1698.614,0.0,0.0,0.0,0.0,0.0,0.0
1698.64,0.0,0.0,0.0,0.0,0.0,0.0
1698.668,0.0,0.0,0.0,0.0,0.0,0.0
1698.7,0.0,0.0,0.0,0.0,0.0,0.0
1698.727,0.0,0.0,0.0,0.0,0.0,0.0
1698.76,0.0,0.0,0.0,0.0,0.0,0.0
1698.788,0.0,0.0,0.0,0.0,0.0,0.0
1698.818,0.0,0.0,0.0,0.0,0.0,0.0
1698.848,0.0,0.0,0.0,0.0,0.0,0.0
1698.88,0.0,0.0,0.0,0.0,0.0,0.0
1698.91,0.0,0.0,0.0,0.0,0.0,0.0
1698.935,0.0,0.0,0.0,0.0,0.0,0.0
1698.964,0.0,0.0,0.0,0.0,0.0,0.0
1698.99,0.0,0.0,0.0,0.0,0.0,0.0
1699.016,0.0,0.0,0.0,0.0,0.0,0.0
1699.05,0.0,0.0,0.0,0.0,0.0,0.0
1699.08,0.0,0.0,0.0,0.0,0.0,0.0
1699.115,0.0,0.0,0.0,0.0,0.0,0.0
1699.15,0.0,0.0,0.0,0.0,0.0,0.0
1699.185,0.0,0.0,0.0,0.0,0.0,0.0
1699.213,0.0,0.0,0.0,0.0,0.0,0.0
1699.24,0.0,0.0,0.0,0.0,0.0,0.0
1699.268,0.0,0.0,0.0,0.0,0.0,0.0
1699.3,0.0,0.0,0.0,0.0,0.0,0.0
1699.33,0.0,0.0,0.0,0.0,0.0,0.0
1699.36,0.0,0.0,0.0,0.0,0.0,0.0
1699.39,0.0,0.0,0.0,0.0,0.0,0.0
1699.423,0.0,0.0,0.0,0.0,0.0,0.0
1699.452,0.0,0.0,0.0,0.0,0.0,0.0
1699.48,0.0,0.0,0.0,0.0,0.0,0.0
1699.515,0.0,0.0,0.0,0.0,0.0,0.0
1699.55,0.0,0.0,0.0,0.0,0.0,0.0
1699.581,0.0,0.0,0.0,0.0,0.0,0.0
1699.614,0.0,0.0,0.0,0.0,0.0,0.0
1699.646,0.0,0.0,0.0,0.0,0.0,0.0
1699.68,0.0,0.0,0.0,0.0,0.0,0.0
1699.71,0.0,0.0,0.0,0.0,0.0,0.0
1699.745,0.0,0.0,0.0,0.0,0.0,0.0
1699.78,0.0,0.0,0.0,0.0,0.0,0.0
1699.81,0.0,0.0,0.0,0.0,0.0,0.0
1699.838,0.0,0.0,0.0,0.0,0.0,0.0
1699.869,0.0,0.0,0.0,0.0,0.0,0.0
1699.9,0.0,0.0,0.0,0.0,0.0,0.0
1699.927,0.0,0.0,0.0,0.0,0.0,0.0
1699.957,0.0,0.0,0.0,0.0,0.0,0.0
1699.985,0.0,0.0,0.0,0.0,0.0,0.0
1700.018,0.0,0.0,0.0,0.0,0.0,0.0
1700.05,0.0,0.0,0.0,0.0,0.0,0.0
1700.085,0.0,0.0,0.0,0.0,0.0,0.0
1700.119,0.0,0.0,0.0,0.0,0.0,0.0
1700.145,0.0,0.0,0.0,0.0,0.0,0.0
1700.173,0.0,0.0,0.0,0.0,0.0,0.0
1700.206,0.0,0.0,0.0,0.0,0.0,0.0
1700.238,0.0,0.0,0.0,0.0,0.0,0.0
1700.263,0.0,0.0,0.0,0.0,0.0,0.0
1700.29,0.0,0.0,0.0,0.0,0.0,0.0
1700.318,0.0,0.0,0.0,0.0,0.0,0.0
1700.35,0.0,0.0,0.0,0.0,0.0,0.0
1700.38,0.0,0.0,0.0,0.0,0.0,0.0
1700.415,0.0,0.0,0.0,0.0,0.0,0.0
1700.448,0.0,0.0,0.0,0.0,0.0,0.0
1700.475,0.0,0.0,0.0,0.0,0.0,0.0
1700.51,0.0,0.0,0.0,0.0,0.0,0.0
1700.538,0.0,0.0,0.0,0.0,0.0,0.0
1700.573,0.0,0.0,0.0,0.0,0.0,0.0
1700.599,0.0,0.0,0.0,0.0,0.0,0.0
1700.629,0.0,0.0,0.0,0.0,0.0,0.0
1700.664,0.0,0.0,0.0,0.0,0.0,0.0
